AXCustomeraccount;AXDataAreaId;SAPCustomeraccount;Migrate
20005999;5316;50024308;Y
20030567;5316;50025091;Y
16001034;5316;50023900;Y
20042534;5316;50026123;Y
20010967;5316;50024514;Y
20043885;5316;50026308;Y
20018570;5316;50024776;Y
20016578;5316;50024696;Y
20010900;5316;50024511;Y
20046299;5316;;N
20038979;5316;50025720;Y
20014384;5316;50024632;Y
20031308;5316;50025113;Y
20042494;5316;50026117;Y
20023654;5316;50024908;Y
20004400;5316;50024204;Y
20035642;5316;50025348;Y
20036016;5316;50025388;Y
20047612;5316;50026793;Y
20011823;5316;50024549;Y
20045259;5316;50026504;Y
20002705;5316;50024088;Y
20039809;5316;;N
20030596;5316;50025094;Y
20006781;5316;50024348;Y
20043661;5316;;N
20047620;5316;;N
20007096;5316;50024372;Y
20042237;5316;50026082;Y
20041842;5316;;N
16000359;5316;50023841;Y
20017699;5316;50024740;Y
20038631;5316;50025672;Y
20044955;5316;50026448;Y
16002378;5316;50023973;Y
20004253;5316;50024194;Y
20045726;5316;50026570;Y
20045287;5316;50026509;Y
20006583;5316;50024343;Y
20046480;5316;50026658;Y
20042816;5316;50026147;Y
20046351;5316;50026648;Y
20045867;5316;50026586;Y
20044008;5316;50026328;Y
16000026;5316;50023796;Y
20035272;5316;50025297;Y
20015319;5316;;N
20043713;5316;50026282;Y
20038833;5316;50025698;Y
16000200;5316;50023830;Y
20011711;5316;50024542;Y
16003407;5316;50024066;Y
20037322;5316;50025530;Y
20041850;5316;50026041;Y
16000610;5316;50023873;Y
20003546;5316;50024147;Y
20025191;5316;50024949;Y
20031580;5316;50025125;Y
20048474;5316;50026888;Y
20044762;5316;50026418;Y
20047599;5316;50026790;Y
20042028;5316;50026060;Y
20017571;5316;50024732;Y
20042128;5316;;N
20004495;5316;50024207;Y
20002888;5316;50024118;Y
20045284;5316;;N
16001644;5316;50023942;Y
20010260;5316;50024494;Y
20040800;5316;50025937;Y
20030467;5316;50025085;Y
20044912;5316;50026441;Y
20006336;5316;50024335;Y
20012920;5316;50024584;Y
20004802;5316;50024230;Y
16003377;5316;50024059;Y
20039555;5316;;N
20039411;5316;;N
20038017;5316;;N
20039826;5316;50025828;Y
20014632;5316;50024637;Y
20048796;5316;50026927;Y
20004706;5316;50024228;Y
20004108;5316;50024187;Y
20028622;5316;50025035;Y
16002815;5316;50023999;Y
20041475;5316;50025997;Y
20037956;5316;50025594;Y
20003593;5316;50024149;Y
20018507;5316;50024773;Y
20023668;5316;50024909;Y
20045333;5316;50026514;Y
20043835;5316;;N
20047357;5316;50026764;Y
20009734;5316;50024468;Y
20033968;5316;50025229;Y
20036081;5316;50025393;Y
20046854;5316;50026705;Y
20038998;5316;50025721;Y
20043604;5316;50026266;Y
20031363;5316;;N
20031453;5316;50025117;Y
20041092;5316;50025966;Y
20042759;5316;50026140;Y
20043886;5316;50026309;Y
20038794;5316;50025690;Y
20034453;5316;50025246;Y
20047258;5316;50026755;Y
20021046;5316;50024841;Y
20045860;5316;50026584;Y
20044758;5316;50026416;Y
20038678;5316;;N
20024339;5316;50024921;Y
20045840;5316;50026582;Y
20033961;5316;50025228;Y
20040214;5316;50025870;Y
20027469;5316;50025009;Y
20002724;5316;50024095;Y
20013861;5316;50024617;Y
20016717;5316;50024699;Y
20047863;5316;50026816;Y
20042792;5316;50026141;Y
20032657;5316;50025175;Y
20045016;5316;50026459;Y
20016432;5316;50024690;Y
20047977;5316;50026831;Y
20010155;5316;50024486;Y
20041454;5316;50025996;Y
20041028;5316;50025956;Y
20044815;5316;50026427;Y
20041259;5316;50025980;Y
20020214;5316;50024817;Y
20019027;5316;50024794;Y
20035554;5316;50025337;Y
20043963;5316;50026321;Y
20034108;5316;50025233;Y
20015856;5316;50024674;Y
20006517;5316;50024339;Y
20015929;5316;50024675;Y
20047588;5316;50026786;Y
20036517;5316;50025444;Y
20045442;5316;;N
20039598;5316;50025802;Y
20027643;5316;50025012;Y
20047633;5316;;N
20036308;5316;50025418;Y
20036194;5316;50025403;Y
20046634;5316;50026677;Y
20041230;5316;50025977;Y
20014986;5316;50024647;Y
20004602;5316;50024215;Y
20046335;5316;50026646;Y
20045592;5316;50026550;Y
20002867;5316;50024114;Y
20036389;5316;50025429;Y
20048651;5316;50026911;Y
20036356;5316;50025422;Y
16002882;5316;50024005;Y
20026270;5316;50024985;Y
20047126;5316;50026731;Y
20045798;5316;50026577;Y
20044285;5316;50026358;Y
20045757;5316;50026574;Y
20044796;5316;50026422;Y
20041169;5316;50025970;Y
20045675;5316;50026567;Y
16002270;5316;50023963;Y
20048659;5316;50026912;Y
20016603;5316;50024697;Y
20046152;5316;50026619;Y
20022632;5316;50024879;Y
20029074;5316;50025046;Y
20024507;5316;50024930;Y
16000897;5316;50023891;Y
20043554;5316;50026258;Y
20036905;5316;50025485;Y
20014622;5316;50024636;Y
20013527;5316;50024609;Y
20039465;5316;50025784;Y
20005397;5316;50024271;Y
20041391;5316;50025991;Y
20008527;5316;50024437;Y
20043871;5316;50026305;Y
20006656;5316;50024347;Y
20039237;5316;50025754;Y
20013464;5316;50024605;Y
16001021;5316;50023899;Y
20037788;5316;50025576;Y
20045035;5316;50026464;Y
16000073;5316;50023810;Y
20037057;5316;50025500;Y
20037697;5316;;N
20040344;5316;;N
20006162;5316;50024324;Y
20018670;5316;50024781;Y
20040827;5316;50025941;Y
20004640;5316;50024218;Y
20013501;5316;50024607;Y
20046205;5316;50026631;Y
20039954;5316;50025843;Y
20010394;5316;50024498;Y
16003291;5316;50024045;Y
20017756;5316;50024748;Y
20022106;5316;50024867;Y
20041882;5316;50026043;Y
16001357;5316;50023923;Y
20041808;5316;50026034;Y
16003328;5316;50024051;Y
20032366;5316;50025154;Y
20037742;5316;50025571;Y
20014193;5316;50024629;Y
16003289;5316;50024044;Y
20004619;5316;50024217;Y
20046735;5316;50026691;Y
20011812;5316;50024548;Y
20047393;5316;50026769;Y
16003411;5316;50024067;Y
20043537;5316;50026256;Y
20016515;5316;50024693;Y
20046297;5316;;N
20046280;5316;50026637;Y
20047135;5316;50026733;Y
16002907;5316;50024010;Y
20037567;5316;50025556;Y
20037898;5316;50025586;Y
20033181;5316;50025196;Y
20047646;5316;50026798;Y
20033726;5316;50025220;Y
20023610;5316;50024907;Y
20045175;5316;50026491;Y
20021744;5316;50024857;Y
20005103;5316;50024253;Y
20036675;5316;50025457;Y
20038821;5316;50025696;Y
20040837;5316;50025943;Y
20040918;5316;50025947;Y
20036126;5316;50025398;Y
20012884;5316;50024580;Y
20041305;5316;50025984;Y
20036492;5316;50025442;Y
20003137;5316;50024129;Y
20005830;5316;50024298;Y
20014028;5316;50024622;Y
16001101;5316;50023904;Y
20010248;5316;50024493;Y
20038466;5316;50025650;Y
20038740;5316;50025685;Y
20044860;5316;;N
20038739;5316;50025684;Y
20008095;5316;50024408;Y
20048359;5316;50026874;Y
20045837;5316;50026581;Y
20042871;5316;50026154;Y
20004807;5316;50024231;Y
20030218;5316;50025080;Y
20043494;5316;50026246;Y
20041448;5316;50025994;Y
20017108;5316;50024714;Y
20005613;5316;50024282;Y
20045998;5316;50026604;Y
20041717;5316;50026020;Y
20026424;5316;50024986;Y
20036348;5316;50025420;Y
20033739;5316;50025221;Y
20038482;5316;50025652;Y
20033190;5316;50025197;Y
20008409;5316;50024431;Y
20047615;5316;;N
20047614;5316;50026794;Y
20030054;5316;50025073;Y
20041618;5316;50026014;Y
20009937;5316;50024478;Y
20045354;5316;50026520;Y
20047903;5316;50026820;Y
20043684;5316;50026278;Y
20008654;5316;50024446;Y
20016972;5316;50024709;Y
20006202;5316;50024327;Y
20047375;5316;50026766;Y
20046683;5316;50026684;Y
16002300;5316;50023964;Y
20015953;5316;50024676;Y
20002853;5316;50024112;Y
20047505;5316;;N
20035734;5316;50025358;Y
20022882;5316;50024890;Y
20002519;5316;50024077;Y
20046695;5316;50026686;Y
20043487;5316;50026244;Y
20047255;5316;50026753;Y
20005573;5316;50024279;Y
20003932;5316;50024171;Y
20038570;5316;50025663;Y
20044780;5316;50026419;Y
20004599;5316;50024214;Y
20027031;5316;50025001;Y
20046947;5316;50026714;Y
20004700;5316;50024227;Y
20008117;5316;50024410;Y
20040106;5316;50025861;Y
20041207;5316;;N
20043583;5316;50026261;Y
20043788;5316;;N
20047199;5316;50026743;Y
16001514;5316;50023934;Y
20019620;5316;50024806;Y
20037497;5316;50025550;Y
20025943;5316;50024975;Y
20041624;5316;50026015;Y
20010335;5316;50024496;Y
20039019;5316;50025724;Y
16002961;5316;;N
20039380;5316;;N
20031494;5316;50025120;Y
20048004;5316;50026835;Y
20047172;5316;50026736;Y
20021261;5316;50024848;Y
20046174;5316;;N
20039128;5316;50011650;Y
20027895;5316;50025017;Y
20044371;5316;50026378;Y
16001131;5316;50023907;Y
20037262;5316;50025525;Y
20045596;5316;50026552;Y
20037114;5316;50025506;Y
20012856;5316;50024578;Y
20041306;5316;50025985;Y
20036428;5316;50025432;Y
20004656;5316;50024220;Y
20042080;5316;50026064;Y
20048699;5316;50026920;Y
20011276;5316;50024522;Y
20046067;5316;50026612;Y
20025525;5316;50024962;Y
16000773;5316;50023883;Y
20041721;5316;50026022;Y
20036440;5316;50025434;Y
20046051;5316;50026610;Y
16003146;5316;50024034;Y
20044402;5316;50026381;Y
20042481;5316;50026115;Y
16003347;5316;50024054;Y
20028142;5316;50025023;Y
20002829;5316;50024107;Y
20042196;5316;50026074;Y
20045434;5316;50026534;Y
20037624;5316;;N
20044736;5316;50026413;Y
20041909;5316;50026048;Y
20004084;5316;50024183;Y
20006114;5316;50024318;Y
20044351;5316;50026373;Y
20037572;5316;;N
20021216;5316;50024844;Y
20029792;5316;50025063;Y
20043194;5316;50026194;Y
20033716;5316;50025218;Y
20048472;5316;50026887;Y
20040638;5316;50025925;Y
20041196;5316;50025974;Y
20048362;5316;50026875;Y
20048099;5316;50026843;Y
20022247;5316;50024871;Y
20044056;5316;50026337;Y
20032658;5316;50025176;Y
20039715;5316;50025811;Y
20037500;5316;;N
20041485;5316;50026000;Y
20008130;5316;50024411;Y
20044318;5316;50026365;Y
20007527;5316;50024389;Y
20045215;5316;50026496;Y
20045573;5316;50026549;Y
20048206;5316;50026856;Y
20036866;5316;50025477;Y
20036649;5316;50025455;Y
20022260;5316;50024872;Y
16002935;5316;50024012;Y
20012038;5316;50024562;Y
20010145;5316;50024485;Y
20005354;5316;50024269;Y
20035798;5316;50025370;Y
20003631;5316;50024155;Y
20021909;5316;50024861;Y
20036703;5316;50025461;Y
20048669;5316;50026914;Y
20036189;5316;50025401;Y
20046201;5316;50026629;Y
20011923;5316;50024554;Y
20009121;5316;50024457;Y
20006151;5316;50024321;Y
20009995;5316;50024480;Y
20015819;5316;50024671;Y
20037899;5316;50025587;Y
20043475;5316;50026242;Y
16000037;5316;50023801;Y
20041057;5316;50025960;Y
20048670;5316;50026915;Y
20031982;5316;50025136;Y
20043676;5316;;N
20041878;5316;50026042;Y
20042798;5316;50026142;Y
20007640;5316;50024394;Y
20034376;5316;50025242;Y
20018940;5316;50024792;Y
16002700;5316;50023988;Y
20047329;5316;50026762;Y
20035815;5316;50025373;Y
20013046;5316;50024590;Y
20002665;5316;50024086;Y
20042216;5316;50026077;Y
20009638;5316;50024462;Y
20047099;5316;50026729;Y
20014762;5316;50024642;Y
20035167;5316;50025291;Y
20034587;5316;50025260;Y
20047548;5316;50026782;Y
20035325;5316;50025300;Y
20035596;5316;50025342;Y
20011767;5316;50024547;Y
20037247;5316;;N
20005020;5316;50024248;Y
16002092;5316;50023956;Y
20046560;5316;50026668;Y
20006944;5316;50024360;Y
20023370;5316;50024902;Y
20032102;5316;50025142;Y
20045260;5316;50026505;Y
20012031;5316;50024560;Y
20048122;5316;50026845;Y
20040425;5316;50025898;Y
16003136;5316;50024033;Y
20032534;5316;50025163;Y
20045477;5316;;N
20009681;5316;50024465;Y
20011707;5316;50030330;Y
20034614;5316;50025262;Y
20048618;5316;50026908;Y
20045325;5316;;N
20041919;5316;50026050;Y
20046173;5316;50026623;Y
20045315;5316;50026512;Y
20008187;5316;50024418;Y
20048308;5316;50026869;Y
20047068;5316;50026722;Y
20037877;5316;50025584;Y
20002872;5316;50024115;Y
20015313;5316;50024654;Y
16001617;5316;50023939;Y
16000643;5316;50023877;Y
20043319;5316;50026218;Y
20045553;5316;50026545;Y
16000592;5316;50023870;Y
20048128;5316;50026846;Y
20032743;5316;50025183;Y
20037460;5321;50027952;Y
20043463;5316;50026241;Y
20045878;5316;50026589;Y
20026062;5316;50024981;Y
20038815;5316;50025693;Y
20017592;5316;50024733;Y
20041829;5316;50026039;Y
20042520;5316;50026122;Y
20014452;5316;50024633;Y
20030569;5316;50025092;Y
20048331;5316;50026872;Y
20003728;5316;50024157;Y
20025581;5316;50024965;Y
16003234;5316;;N
20038683;5316;50025677;Y
20040128;5316;50025864;Y
20037546;5316;50025553;Y
20035075;5316;50025285;Y
20035868;5316;;N
20046838;5316;50026703;Y
20003415;5316;50024141;Y
20046594;5316;50026672;Y
20047762;5316;50026808;Y
20025828;5316;50024974;Y
20045556;5316;50026546;Y
20045332;5316;50026513;Y
20046807;5316;50026699;Y
20047488;5316;50026775;Y
20039820;5316;50025827;Y
20047930;5316;50026823;Y
20002826;5316;50024106;Y
20017130;5316;50024715;Y
16000887;5316;50023889;Y
20040437;5316;50025900;Y
20004676;5316;50024223;Y
20009951;5316;50024479;Y
20011990;5316;50024557;Y
16002303;5316;50023965;Y
20011899;5316;50024552;Y
16000386;5316;50023845;Y
16001278;5316;50023919;Y
20008093;5316;50024407;Y
20036655;5316;50025456;Y
20041617;5316;50026013;Y
20041542;5316;;N
20041544;5316;50026007;Y
20004100;5316;50024185;Y
20018875;5316;50024791;Y
20009798;5316;50024470;Y
20041963;5316;50026056;Y
20046192;5316;50026626;Y
20039772;5316;50025821;Y
20042852;5316;50026153;Y
20039766;5316;50025820;Y
20046692;5316;50026685;Y
20020092;5316;50024814;Y
20035422;5316;50025314;Y
20042916;5316;50026160;Y
20039402;5316;50025777;Y
16000074;5316;50023811;Y
20036372;5316;50025427;Y
20004201;5316;50024191;Y
20038217;5316;50025628;Y
20007220;5316;50024377;Y
20047882;5316;50026819;Y
20036872;5316;50025481;Y
20016843;5316;50024706;Y
20046140;5316;;N
20010114;5316;50024483;Y
20043366;5316;50026222;Y
20016239;5316;50024686;Y
20005393;5316;50024270;Y
20024064;5316;50024916;Y
20032437;5316;50025158;Y
20014721;5316;50024638;Y
20016218;5316;50024683;Y
20014088;5316;50024627;Y
20047772;5316;50026810;Y
20006974;5316;50024362;Y
20041247;5316;50025979;Y
20008623;5316;50024445;Y
20018159;5316;50024762;Y
20024629;5316;50024936;Y
20043405;5316;50026229;Y
20047310;5316;50026759;Y
20037109;5316;50025505;Y
20037494;5316;50025548;Y
20042460;5316;50026114;Y
20048470;5316;;N
20002816;5316;50024103;Y
20037502;5316;50025551;Y
16001500;5316;50023932;Y
20041640;5316;50026016;Y
16001301;5316;50023920;Y
20042557;5316;50026126;Y
20042277;5316;50026089;Y
20041947;5316;50026054;Y
20025281;5316;50024952;Y
20047666;5316;50026800;Y
16000014;5316;50023792;Y
16003416;5316;50024070;Y
20045343;5316;50026518;Y
20041224;5316;50025975;Y
20022689;5316;50024882;Y
20022079;5316;50024865;Y
20045569;5316;50026548;Y
16002305;5316;50023966;Y
16002729;5316;50023989;Y
20019732;5316;50024808;Y
20048590;5316;50026906;Y
20036899;5316;50025484;Y
20037658;5316;50025562;Y
20002701;5316;50024087;Y
20043253;5316;50026201;Y
20035451;5316;50025322;Y
20045880;5316;50026590;Y
20026461;5316;50024989;Y
20034288;5316;50025239;Y
20044202;5316;50026350;Y
20020858;5316;50024836;Y
20048751;5316;50026925;Y
20043911;5316;50026313;Y
16000292;5316;50023838;Y
20047738;5316;50026807;Y
20035387;5316;50025310;Y
20004353;5316;50024201;Y
20032832;5316;50025185;Y
20004858;5316;50024237;Y
20032540;5316;50025165;Y
20047625;5316;50026795;Y
20043425;5316;50026235;Y
20041554;5316;;N
20030521;5316;50025088;Y
16002742;5316;50023991;Y
20032091;5316;50025141;Y
20035663;5316;50025351;Y
20035781;5316;50025367;Y
20039542;5316;50025792;Y
20041917;5316;50026049;Y
16000505;5316;50023859;Y
20039868;5316;50025830;Y
16002842;5316;50024001;Y
20040634;5316;50025923;Y
20045515;5316;;N
20047229;5316;50026746;Y
20043229;5321;50027957;Y
20033312;5316;50025199;Y
20045140;5316;50026485;Y
20048216;5316;50026858;Y
20035491;5316;50025329;Y
20016624;5316;50011393;Y
20015835;5316;50024673;Y
20043508;5316;50026251;Y
20045078;5316;50026472;Y
20039313;5316;50025764;Y
20045817;5316;50026578;Y
16001702;5316;50023946;Y
20024869;5316;50024939;Y
20043344;5316;50026220;Y
20029845;5316;50025065;Y
20047868;5316;50026817;Y
20038192;5316;50025627;Y
20039703;5316;50025809;Y
20005948;5316;50024303;Y
20036817;5316;50025471;Y
20035449;5316;50025320;Y
20020980;5316;50024839;Y
20044256;5316;50026355;Y
20026249;5316;50024984;Y
16002361;5316;50023971;Y
20017684;5316;50024737;Y
20037163;5316;50025513;Y
16002055;5316;50023955;Y
20038875;5316;50025704;Y
20037353;5316;50025536;Y
20027206;5316;50025005;Y
16000022;5316;50023794;Y
20017404;5316;50024727;Y
20034529;5316;50025252;Y
20015624;5316;50024664;Y
20003902;5316;50024170;Y
20047672;5316;50026801;Y
20039199;5316;50025745;Y
20034530;5316;50025253;Y
20005699;5316;50024288;Y
20042425;5316;50026109;Y
20007075;5316;50024369;Y
20010794;5316;50024507;Y
20045972;5316;50026599;Y
20012824;5316;50024577;Y
20032385;5316;50025156;Y
20035740;5316;50025360;Y
20040210;5316;50025868;Y
20023324;5316;50024901;Y
20047521;5316;50026777;Y
20017712;5316;50024742;Y
20039974;5316;50025848;Y
20043187;5316;50026189;Y
20006062;5316;50024312;Y
16000367;5316;50023842;Y
20005443;5316;50024274;Y
20035074;5316;;N
20038741;5316;50025686;Y
20038942;5316;50025712;Y
20022778;5316;50024885;Y
20044028;5316;50026331;Y
20037688;5316;50025569;Y
20008167;5316;50024414;Y
20045835;5316;50026580;Y
20038285;5316;;N
20044334;5316;50026367;Y
20047072;5316;50026724;Y
20015448;5316;50024658;Y
16001619;5316;50023940;Y
20011902;5316;50024553;Y
20009916;5316;50024476;Y
20043233;5316;50026197;Y
20038540;5316;50025659;Y
20047961;5316;50026827;Y
20040078;5316;50025857;Y
20036869;5316;50025478;Y
20013925;5316;50024619;Y
20004880;5316;50024240;Y
20006064;5316;50024313;Y
20018205;5316;50024765;Y
20048363;5316;50026876;Y
20044176;5316;;N
20037261;5316;50025524;Y
20043671;5316;50026276;Y
20002714;5316;50024092;Y
20044836;5316;50026429;Y
20043148;5316;50026186;Y
20043415;5316;50026231;Y
20038518;5316;50025656;Y
20039737;5316;50025813;Y
20036604;5316;50025451;Y
20033724;5316;50025219;Y
20033393;5316;50025201;Y
20047525;5316;50026778;Y
16000099;5316;50023813;Y
20045277;5316;50026507;Y
20030703;5316;50025096;Y
20024847;5316;50024938;Y
20004879;5316;50024239;Y
20040372;5316;50025890;Y
20003901;5316;50024169;Y
20030011;5316;50025072;Y
20033698;5316;50025216;Y
20044355;5316;50026376;Y
20036402;5316;50025430;Y
20037929;5316;50025590;Y
20015528;5316;50024663;Y
20032207;5316;50025151;Y
20035520;5316;50025332;Y
20041718;5316;50026021;Y
20016775;5316;50024701;Y
16003169;5316;50024036;Y
20035943;5316;50025383;Y
20045735;5316;50026572;Y
20039973;5316;50025847;Y
20037752;5316;50025573;Y
20028601;5316;50025034;Y
20003739;5316;50024158;Y
20030926;5316;50025104;Y
20046826;5316;50026702;Y
20038071;5316;50025612;Y
20043958;5316;50026319;Y
20045199;5316;50026495;Y
20042271;5316;50026088;Y
20012964;5316;50024589;Y
20003017;5316;50024124;Y
20032711;5316;50025180;Y
20029761;5316;50025062;Y
20005149;5316;50024258;Y
20044335;5316;50026368;Y
20043320;5316;;N
20035399;5316;50025311;Y
20003007;5316;50024123;Y
16001415;5316;50023928;Y
20036613;5316;50025453;Y
16000106;5316;50023815;Y
20038818;5316;50025695;Y
20040482;5316;50025908;Y
20045233;5316;50026499;Y
20043282;5316;50026208;Y
16001870;5316;50023949;Y
20017413;5316;50024728;Y
20004254;5316;50024195;Y
20035812;5316;50025372;Y
20021060;5316;50024843;Y
20005438;5316;50024273;Y
16002740;5316;50023990;Y
20044547;5316;50026395;Y
20047976;5316;50026830;Y
20036161;5316;50025399;Y
20036805;5316;50025470;Y
20035631;5316;50025346;Y
16002052;5316;50023954;Y
20048386;5316;50026880;Y
20024705;5316;50024937;Y
16000070;5316;50023808;Y
20018439;5316;50024771;Y
20048495;5316;50026890;Y
20037664;5316;50025564;Y
20041770;5316;50026026;Y
20019129;5316;50024796;Y
20037316;5316;50025528;Y
20004963;5316;50024246;Y
20003798;5316;50024161;Y
20018197;5316;50024764;Y
20000665;5321;50027946;Y
20043388;5316;50026227;Y
16000115;5316;50023819;Y
20038064;5316;50025609;Y
20039994;5316;50025851;Y
20047484;5316;50026773;Y
16001975;5316;50023953;Y
20045053;5316;50026467;Y
20002831;5316;50024108;Y
20045051;5316;50026466;Y
20007248;5316;50024379;Y
16003030;5316;50024022;Y
16000499;5316;50023857;Y
20043581;5316;50026260;Y
20040139;5316;50025865;Y
20043007;5316;50026174;Y
20046298;5316;50026640;Y
20036626;5316;50025454;Y
20002500;5316;50024076;Y
20020454;5316;50024823;Y
20047502;5316;50026776;Y
20045873;5316;50026588;Y
16002188;5316;50023960;Y
20040086;5316;50025859;Y
20012819;5316;50024576;Y
20036299;5316;;N
20012065;5316;50024566;Y
16000414;5316;50023848;Y
20038964;5316;50025718;Y
20038324;5316;50025637;Y
20048542;5316;50026898;Y
20037602;5316;50025557;Y
20010837;5316;50024509;Y
20048117;5316;50026844;Y
20043166;5316;50026187;Y
20032948;5316;50025189;Y
20042350;5316;50026099;Y
20021889;5316;50024859;Y
20043785;5316;50026291;Y
20008276;5316;50024423;Y
20048722;5316;50026924;Y
20016232;5316;50024684;Y
20019464;5316;50024802;Y
20021220;5316;50024845;Y
20048252;5316;50026863;Y
20011654;5316;50024540;Y
20044998;5316;50026455;Y
16000136;5316;50023824;Y
20047382;5316;50026768;Y
20025130;5316;50024942;Y
20046969;5316;50026715;Y
20035917;5316;50025382;Y
20039502;5316;50025789;Y
20043945;5316;50026316;Y
20035165;5316;50025290;Y
