GLACCOUNT;FUNCTIONALAREA;TRANSACTIONTYPE;TRADINGPARTNER;CONTIGENCY1;CONTIGENCY2;CONTIGENCY3;CONTIGENCY4;CONTIGENCY5;CONTIGENCY6;CONTIGENCY7;REKNR;REKOMS;DI1NR;DI2NR;REFNR;ORGNR_COR;TRANR;CATNR;JNLOMS;XLSBLD
15112101;;;HK91;;;;;;;;BSD121200;Trade debtors intercompany;;;;5326U01;S_MA;U;;BS_IC
15112101;;;IE40;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U04;S_MA;U;;BS_IC
15112101;;;IE41;;;;;;;;BSD121200;Trade debtors intercompany;;;;7140U01;S_MA;U;;BS_IC
15112101;;;IN35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5332U01;S_MA;U;;BS_IC
15112101;;;IT35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5315U01;S_MA;U;;BS_IC
15112101;;;MT40;;;;;;;;BSD121200;Trade debtors intercompany;;;;9768U01;S_MA;U;;BS_IC
15112101;;;MY35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5331U01;S_MA;U;;BS_IC
15112101;;;NL35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5314U01;S_MA;U;;BS_IC
15112101;;;NL40;;;;;;;;BSD121200;Trade debtors intercompany;;;;1040U01;S_MA;U;;BS_IC
15112101;;;NL41;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U01;S_MA;U;;BS_IC
15112101;;;NL42;;;;;;;;BSD121200;Trade debtors intercompany;;;;4422U01;S_MA;U;;BS_IC
15112101;;;NL43;;;;;;;;BSD121200;Trade debtors intercompany;;;;S006U01;S_MA;U;;BS_IC
15112101;;;NL44;;;;;;;;BSD121200;Trade debtors intercompany;;;;S001U02;S_MA;U;;BS_IC
15112101;;;NO35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5325U01;S_MA;U;;BS_IC
15112101;;;NZ35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2166U01;S_MA;U;;BS_IC
15112101;;;PH35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5334U01;S_MA;U;;BS_IC
15112101;;;PL35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5321U01;S_MA;U;;BS_IC
15112101;;;PL40;;;;;;;;BSD121200;Trade debtors intercompany;;;;6885U01;S_MA;U;;BS_IC
15112101;;;PL41;;;;;;;;BSD121200;Trade debtors intercompany;;;;6710U01;S_MA;U;;BS_IC
15112101;;;SE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5308U01;S_MA;U;;BS_IC
15112101;;;SG35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5333U01;S_MA;U;;BS_IC
15112101;;;IE42;;;;;;;;BSD121200;Trade debtors intercompany;;;;9981U01;S_MA;U;;BS_IC
15112101;;;DE42;;;;;;;;BSD121200;Trade debtors intercompany;;;;5030U01;S_MA;U;;BS_IC
15112101;;;DE43;;;;;;;;BSD121200;Trade debtors intercompany;;;;S005U01;S_MA;U;;BS_IC
15112101;;;FI41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S108U01;S_MA;U;;BS_IC
15112101;;;US35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5997U01;S_MA;U;;BS_IC
15112101;;;BE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5309U01;S_MA;U;;BS_IC
15112101;;;BE37;;;;;;;;BSD121200;Trade debtors intercompany;;;;S150U01;S_MA;U;;BS_IC
15112101;;;FR36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5307U01;S_MA;U;;BS_IC
15112101;;;NL36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5375U01;S_MA;U;;BS_IC
15112101;;;DE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5336U01;S_MA;U;;BS_IC
15112101;;;DE93;;;;;;;;BSD121200;Trade debtors intercompany;;;;5337U01;S_MA;U;;BS_IC
15112101;;;AU36;;;;;;;;BSD121200;Trade debtors intercompany;;;;2175U01;S_MA;U;;BS_IC
15112101;;;GB36;;;;;;;;BSD121200;Trade debtors intercompany;;;;2173U01;S_MA;U;;BS_IC
15112101;;;AU37;;;;;;;;BSD121200;Trade debtors intercompany;;;;2174U01;S_MA;U;;BS_IC
15112101;;;GB37;;;;;;;;BSD121200;Trade debtors intercompany;;;;5310U01;S_MA;U;;BS_IC
15112101;;;IE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U01;S_MA;U;;BS_IC
15112101;;;IE37;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U09;S_MA;U;;BS_IC
15112101;;;IE38;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U10;S_MA;U;;BS_IC
15112101;;;NL37;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U29;S_MA;U;;BS_IC
15112101;;;NL38;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U37;S_MA;U;;BS_IC
15112101;;;IE39;;;;;;;;BSD121200;Trade debtors intercompany;;;;9981U01;S_MA;U;;BS_IC
15112101;;;ES42;;;;;;;;BSD121200;Trade debtors intercompany;;;;S115U01;S_MA;U;;BS_IC
15112101;;;IE43;;;;;;;;BSD121200;Trade debtors intercompany;;;;9740U01;S_MA;U;;BS_IC
15112101;;;NL45;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U24;S_MA;U;;BS_IC
15112101;;;NL46;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U36;S_MA;U;;BS_IC
15112101;;;BE38;;;;;;;;BSD121200;Trade debtors intercompany;;;;S150U01;S_MA;U;;BS_IC
15112101;;;IE44;;;;;;;;BSD121200;Trade debtors intercompany;;;;9949U16;S_MA;U;;BS_IC
15112101;;;SE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;S153U01;S_MA;U;;BS_IC
15112101;;;SE37;;;;;;;;BSD121200;Trade debtors intercompany;;;;S153U01;S_MA;U;;BS_IC
15112101;;;SE38;;;;;;;;BSD121200;Trade debtors intercompany;;;;S153U01;S_MA;U;;BS_IC
15112101;;;BE41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S007U01;S_MA;U;;BS_IC
15112101;;;US36;;;;;;;;BSD121200;Trade debtors intercompany;;;;9712U01;S_MA;U;;BS_IC
15112102;;;;;;;;;;;BS121200;Trade debtors intercompany;;;;;S_MA;U;;BS
15112102;;;AE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2165U01;S_MA;U;;BS_IC
15112102;;;AT35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2162U01;S_MA;U;;BS_IC
15112102;;;AT40;;;;;;;;BSD121200;Trade debtors intercompany;;;;1045U01;S_MA;U;;BS_IC
15112102;;;AU35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2161U01;S_MA;U;;BS_IC
15112102;;;BE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S038U01;S_MA;U;;BS_IC
15112102;;;BE40;;;;;;;;BSD121200;Trade debtors intercompany;;;;2340U01;S_MA;U;;BS_IC
15112102;;;CH35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S071U01;S_MA;U;;BS_IC
15112102;;;CH41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S105U01;S_MA;U;;BS_IC
15112102;;;CN35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5327U01;S_MA;U;;BS_IC
15112102;;;CZ35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5317U01;S_MA;U;;BS_IC
15112102;;;DE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5300U01;S_MA;U;;BS_IC
15112102;;;DE40;;;;;;;;BSD121200;Trade debtors intercompany;;;;1020U01;S_MA;U;;BS_IC
15112102;;;DE41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S005U01;S_MA;U;;BS_IC
15112102;;;DE91;;;;;;;;BSD121200;Trade debtors intercompany;;;;5324U01;S_MA;U;;BS_IC
15112102;;;DE92;;;;;;;;BSD121200;Trade debtors intercompany;;;;5323U01;S_MA;U;;BS_IC
15112102;;;DK40;;;;;;;;BSD121200;Trade debtors intercompany;;;;2156U01;S_MA;U;;BS_IC
15112102;;;ES35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S060U01;S_MA;U;;BS_IC
15112102;;;ES40;;;;;;;;BSD121200;Trade debtors intercompany;;;;S115U01;S_MA;U;;BS_IC
15112102;;;ES41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S115U01;S_MA;U;;BS_IC
15112102;;;FI40;;;;;;;;BSD121200;Trade debtors intercompany;;;;S108U02;S_MA;U;;BS_IC
15112102;;;FR35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S059U01;S_MA;U;;BS_IC
15112102;;;GB35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2160U01;S_MA;U;;BS_IC
15112102;;;GB40;;;;;;;;BSD121200;Trade debtors intercompany;;;;6053U01;S_MA;U;;BS_IC
15112102;;;HK91;;;;;;;;BSD121200;Trade debtors intercompany;;;;5326U01;S_MA;U;;BS_IC
15112102;;;IE40;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U04;S_MA;U;;BS_IC
15112102;;;IE41;;;;;;;;BSD121200;Trade debtors intercompany;;;;7140U01;S_MA;U;;BS_IC
15112102;;;IN35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5332U01;S_MA;U;;BS_IC
15112102;;;IT35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5315U01;S_MA;U;;BS_IC
15112102;;;MT40;;;;;;;;BSD121200;Trade debtors intercompany;;;;9768U01;S_MA;U;;BS_IC
15112102;;;MY35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5331U01;S_MA;U;;BS_IC
15112102;;;NL35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5314U01;S_MA;U;;BS_IC
15112102;;;NL40;;;;;;;;BSD121200;Trade debtors intercompany;;;;1040U01;S_MA;U;;BS_IC
15112102;;;NL41;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U01;S_MA;U;;BS_IC
15112102;;;NL42;;;;;;;;BSD121200;Trade debtors intercompany;;;;4422U01;S_MA;U;;BS_IC
15112102;;;NL43;;;;;;;;BSD121200;Trade debtors intercompany;;;;S006U01;S_MA;U;;BS_IC
15112102;;;NL44;;;;;;;;BSD121200;Trade debtors intercompany;;;;S001U02;S_MA;U;;BS_IC
15112102;;;NO35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5325U01;S_MA;U;;BS_IC
15112102;;;NZ35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2166U01;S_MA;U;;BS_IC
15112102;;;PH35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5334U01;S_MA;U;;BS_IC
15112102;;;PL35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5321U01;S_MA;U;;BS_IC
15112102;;;PL40;;;;;;;;BSD121200;Trade debtors intercompany;;;;6885U01;S_MA;U;;BS_IC
15112102;;;PL41;;;;;;;;BSD121200;Trade debtors intercompany;;;;6710U01;S_MA;U;;BS_IC
15112102;;;SE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5308U01;S_MA;U;;BS_IC
15112102;;;SG35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5333U01;S_MA;U;;BS_IC
15112102;;;IE42;;;;;;;;BSD121200;Trade debtors intercompany;;;;9981U01;S_MA;U;;BS_IC
15112102;;;DE42;;;;;;;;BSD121200;Trade debtors intercompany;;;;5030U01;S_MA;U;;BS_IC
15112102;;;DE43;;;;;;;;BSD121200;Trade debtors intercompany;;;;S005U01;S_MA;U;;BS_IC
15112102;;;FI41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S108U01;S_MA;U;;BS_IC
15112102;;;US35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5997U01;S_MA;U;;BS_IC
15112102;;;BE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5309U01;S_MA;U;;BS_IC
15112102;;;BE37;;;;;;;;BSD121200;Trade debtors intercompany;;;;S150U01;S_MA;U;;BS_IC
15112102;;;FR36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5307U01;S_MA;U;;BS_IC
15112102;;;NL36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5375U01;S_MA;U;;BS_IC
15112102;;;DE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5336U01;S_MA;U;;BS_IC
15112102;;;DE93;;;;;;;;BSD121200;Trade debtors intercompany;;;;5337U01;S_MA;U;;BS_IC
15112102;;;AU36;;;;;;;;BSD121200;Trade debtors intercompany;;;;2175U01;S_MA;U;;BS_IC
15112102;;;GB36;;;;;;;;BSD121200;Trade debtors intercompany;;;;2173U01;S_MA;U;;BS_IC
15112102;;;AU37;;;;;;;;BSD121200;Trade debtors intercompany;;;;2174U01;S_MA;U;;BS_IC
15112102;;;GB37;;;;;;;;BSD121200;Trade debtors intercompany;;;;5310U01;S_MA;U;;BS_IC
15112102;;;IE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U01;S_MA;U;;BS_IC
15112102;;;IE37;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U09;S_MA;U;;BS_IC
15112102;;;IE38;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U10;S_MA;U;;BS_IC
15112102;;;NL37;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U29;S_MA;U;;BS_IC
15112102;;;NL38;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U37;S_MA;U;;BS_IC
15112102;;;IE39;;;;;;;;BSD121200;Trade debtors intercompany;;;;9981U01;S_MA;U;;BS_IC
15112102;;;ES42;;;;;;;;BSD121200;Trade debtors intercompany;;;;S115U01;S_MA;U;;BS_IC
15112102;;;IE43;;;;;;;;BSD121200;Trade debtors intercompany;;;;9740U01;S_MA;U;;BS_IC
15112102;;;NL45;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U24;S_MA;U;;BS_IC
15112102;;;NL46;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U36;S_MA;U;;BS_IC
15112102;;;BE38;;;;;;;;BSD121200;Trade debtors intercompany;;;;S150U01;S_MA;U;;BS_IC
15112102;;;IE44;;;;;;;;BSD121200;Trade debtors intercompany;;;;9949U16;S_MA;U;;BS_IC
15112102;;;SE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;S153U01;S_MA;U;;BS_IC
15112102;;;SE37;;;;;;;;BSD121200;Trade debtors intercompany;;;;S153U01;S_MA;U;;BS_IC
15112102;;;SE38;;;;;;;;BSD121200;Trade debtors intercompany;;;;S153U01;S_MA;U;;BS_IC
15112102;;;BE41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S007U01;S_MA;U;;BS_IC
15112102;;;US36;;;;;;;;BSD121200;Trade debtors intercompany;;;;9712U01;S_MA;U;;BS_IC
15112103;;;;;;;;;;;BS121200;Trade debtors intercompany;;;;;S_MA;U;;BS
15112103;;;AE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2165U01;S_MA;U;;BS_IC
15112103;;;AT35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2162U01;S_MA;U;;BS_IC
15112103;;;AT40;;;;;;;;BSD121200;Trade debtors intercompany;;;;1045U01;S_MA;U;;BS_IC
15112103;;;AU35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2161U01;S_MA;U;;BS_IC
15112103;;;BE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S038U01;S_MA;U;;BS_IC
15112103;;;BE40;;;;;;;;BSD121200;Trade debtors intercompany;;;;2340U01;S_MA;U;;BS_IC
15112103;;;CH35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S071U01;S_MA;U;;BS_IC
15112103;;;CH41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S105U01;S_MA;U;;BS_IC
15112103;;;CN35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5327U01;S_MA;U;;BS_IC
15112103;;;CZ35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5317U01;S_MA;U;;BS_IC
15112103;;;DE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5300U01;S_MA;U;;BS_IC
15112103;;;DE40;;;;;;;;BSD121200;Trade debtors intercompany;;;;1020U01;S_MA;U;;BS_IC
15112103;;;DE41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S005U01;S_MA;U;;BS_IC
15112103;;;DE91;;;;;;;;BSD121200;Trade debtors intercompany;;;;5324U01;S_MA;U;;BS_IC
15112103;;;DE92;;;;;;;;BSD121200;Trade debtors intercompany;;;;5323U01;S_MA;U;;BS_IC
15112103;;;DK40;;;;;;;;BSD121200;Trade debtors intercompany;;;;2156U01;S_MA;U;;BS_IC
15112103;;;ES35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S060U01;S_MA;U;;BS_IC
15112103;;;ES40;;;;;;;;BSD121200;Trade debtors intercompany;;;;S115U01;S_MA;U;;BS_IC
15112103;;;ES41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S115U01;S_MA;U;;BS_IC
15112103;;;FI40;;;;;;;;BSD121200;Trade debtors intercompany;;;;S108U02;S_MA;U;;BS_IC
15112103;;;FR35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S059U01;S_MA;U;;BS_IC
15112103;;;GB35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2160U01;S_MA;U;;BS_IC
15112103;;;GB40;;;;;;;;BSD121200;Trade debtors intercompany;;;;6053U01;S_MA;U;;BS_IC
15112103;;;HK91;;;;;;;;BSD121200;Trade debtors intercompany;;;;5326U01;S_MA;U;;BS_IC
15112103;;;IE40;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U04;S_MA;U;;BS_IC
15112103;;;IE41;;;;;;;;BSD121200;Trade debtors intercompany;;;;7140U01;S_MA;U;;BS_IC
15112103;;;IN35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5332U01;S_MA;U;;BS_IC
15112103;;;IT35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5315U01;S_MA;U;;BS_IC
15112103;;;MT40;;;;;;;;BSD121200;Trade debtors intercompany;;;;9768U01;S_MA;U;;BS_IC
15112103;;;MY35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5331U01;S_MA;U;;BS_IC
15112103;;;NL35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5314U01;S_MA;U;;BS_IC
15112103;;;NL40;;;;;;;;BSD121200;Trade debtors intercompany;;;;1040U01;S_MA;U;;BS_IC
15112103;;;NL41;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U01;S_MA;U;;BS_IC
15112103;;;NL42;;;;;;;;BSD121200;Trade debtors intercompany;;;;4422U01;S_MA;U;;BS_IC
15112103;;;NL43;;;;;;;;BSD121200;Trade debtors intercompany;;;;S006U01;S_MA;U;;BS_IC
15112103;;;NL44;;;;;;;;BSD121200;Trade debtors intercompany;;;;S001U02;S_MA;U;;BS_IC
15112103;;;NO35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5325U01;S_MA;U;;BS_IC
15112103;;;NZ35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2166U01;S_MA;U;;BS_IC
15112103;;;PH35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5334U01;S_MA;U;;BS_IC
15112103;;;PL35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5321U01;S_MA;U;;BS_IC
15112103;;;PL40;;;;;;;;BSD121200;Trade debtors intercompany;;;;6885U01;S_MA;U;;BS_IC
15112103;;;PL41;;;;;;;;BSD121200;Trade debtors intercompany;;;;6710U01;S_MA;U;;BS_IC
15112103;;;SE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5308U01;S_MA;U;;BS_IC
15112103;;;SG35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5333U01;S_MA;U;;BS_IC
15112103;;;IE42;;;;;;;;BSD121200;Trade debtors intercompany;;;;9981U01;S_MA;U;;BS_IC
15112103;;;DE42;;;;;;;;BSD121200;Trade debtors intercompany;;;;5030U01;S_MA;U;;BS_IC
15112103;;;DE43;;;;;;;;BSD121200;Trade debtors intercompany;;;;S005U01;S_MA;U;;BS_IC
15112103;;;FI41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S108U01;S_MA;U;;BS_IC
15112103;;;US35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5997U01;S_MA;U;;BS_IC
15112103;;;BE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5309U01;S_MA;U;;BS_IC
15112103;;;BE37;;;;;;;;BSD121200;Trade debtors intercompany;;;;S150U01;S_MA;U;;BS_IC
15112103;;;FR36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5307U01;S_MA;U;;BS_IC
15112103;;;NL36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5375U01;S_MA;U;;BS_IC
15112103;;;DE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;5336U01;S_MA;U;;BS_IC
15112103;;;DE93;;;;;;;;BSD121200;Trade debtors intercompany;;;;5337U01;S_MA;U;;BS_IC
15112103;;;AU36;;;;;;;;BSD121200;Trade debtors intercompany;;;;2175U01;S_MA;U;;BS_IC
15112103;;;GB36;;;;;;;;BSD121200;Trade debtors intercompany;;;;2173U01;S_MA;U;;BS_IC
15112103;;;AU37;;;;;;;;BSD121200;Trade debtors intercompany;;;;2174U01;S_MA;U;;BS_IC
15112103;;;GB37;;;;;;;;BSD121200;Trade debtors intercompany;;;;5310U01;S_MA;U;;BS_IC
15112103;;;IE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U01;S_MA;U;;BS_IC
15112103;;;IE37;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U09;S_MA;U;;BS_IC
15112103;;;IE38;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U10;S_MA;U;;BS_IC
15112103;;;NL37;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U29;S_MA;U;;BS_IC
15112103;;;NL38;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U37;S_MA;U;;BS_IC
15112103;;;IE39;;;;;;;;BSD121200;Trade debtors intercompany;;;;9981U01;S_MA;U;;BS_IC
15112103;;;ES42;;;;;;;;BSD121200;Trade debtors intercompany;;;;S115U01;S_MA;U;;BS_IC
15112103;;;IE43;;;;;;;;BSD121200;Trade debtors intercompany;;;;9740U01;S_MA;U;;BS_IC
15112103;;;NL45;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U24;S_MA;U;;BS_IC
15112103;;;NL46;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U36;S_MA;U;;BS_IC
15112103;;;BE38;;;;;;;;BSD121200;Trade debtors intercompany;;;;S150U01;S_MA;U;;BS_IC
15112103;;;IE44;;;;;;;;BSD121200;Trade debtors intercompany;;;;9949U16;S_MA;U;;BS_IC
15112103;;;SE36;;;;;;;;BSD121200;Trade debtors intercompany;;;;S153U01;S_MA;U;;BS_IC
15112103;;;SE37;;;;;;;;BSD121200;Trade debtors intercompany;;;;S153U01;S_MA;U;;BS_IC
15112103;;;SE38;;;;;;;;BSD121200;Trade debtors intercompany;;;;S153U01;S_MA;U;;BS_IC
15112103;;;BE41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S007U01;S_MA;U;;BS_IC
15112103;;;US36;;;;;;;;BSD121200;Trade debtors intercompany;;;;9712U01;S_MA;U;;BS_IC
15112104;;;;;;;;;;;BS121200;Trade debtors intercompany;;;;;S_MA;U;;BS
15112104;;;AE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2165U01;S_MA;U;;BS_IC
15112104;;;AT35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2162U01;S_MA;U;;BS_IC
15112104;;;AT40;;;;;;;;BSD121200;Trade debtors intercompany;;;;1045U01;S_MA;U;;BS_IC
15112104;;;AU35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2161U01;S_MA;U;;BS_IC
15112104;;;BE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S038U01;S_MA;U;;BS_IC
15112104;;;BE40;;;;;;;;BSD121200;Trade debtors intercompany;;;;2340U01;S_MA;U;;BS_IC
15112104;;;CH35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S071U01;S_MA;U;;BS_IC
15112104;;;CH41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S105U01;S_MA;U;;BS_IC
15112104;;;CN35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5327U01;S_MA;U;;BS_IC
15112104;;;CZ35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5317U01;S_MA;U;;BS_IC
15112104;;;DE35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5300U01;S_MA;U;;BS_IC
15112104;;;DE40;;;;;;;;BSD121200;Trade debtors intercompany;;;;1020U01;S_MA;U;;BS_IC
15112104;;;DE41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S005U01;S_MA;U;;BS_IC
15112104;;;DE91;;;;;;;;BSD121200;Trade debtors intercompany;;;;5324U01;S_MA;U;;BS_IC
15112104;;;DE92;;;;;;;;BSD121200;Trade debtors intercompany;;;;5323U01;S_MA;U;;BS_IC
15112104;;;DK40;;;;;;;;BSD121200;Trade debtors intercompany;;;;2156U01;S_MA;U;;BS_IC
15112104;;;ES35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S060U01;S_MA;U;;BS_IC
15112104;;;ES40;;;;;;;;BSD121200;Trade debtors intercompany;;;;S115U01;S_MA;U;;BS_IC
15112104;;;ES41;;;;;;;;BSD121200;Trade debtors intercompany;;;;S115U01;S_MA;U;;BS_IC
15112104;;;FI40;;;;;;;;BSD121200;Trade debtors intercompany;;;;S108U02;S_MA;U;;BS_IC
15112104;;;FR35;;;;;;;;BSD121200;Trade debtors intercompany;;;;S059U01;S_MA;U;;BS_IC
15112104;;;GB35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2160U01;S_MA;U;;BS_IC
15112104;;;GB40;;;;;;;;BSD121200;Trade debtors intercompany;;;;6053U01;S_MA;U;;BS_IC
15112104;;;HK91;;;;;;;;BSD121200;Trade debtors intercompany;;;;5326U01;S_MA;U;;BS_IC
15112104;;;IE40;;;;;;;;BSD121200;Trade debtors intercompany;;;;9727U04;S_MA;U;;BS_IC
15112104;;;IE41;;;;;;;;BSD121200;Trade debtors intercompany;;;;7140U01;S_MA;U;;BS_IC
15112104;;;IN35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5332U01;S_MA;U;;BS_IC
15112104;;;IT35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5315U01;S_MA;U;;BS_IC
15112104;;;MT40;;;;;;;;BSD121200;Trade debtors intercompany;;;;9768U01;S_MA;U;;BS_IC
15112104;;;MY35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5331U01;S_MA;U;;BS_IC
15112104;;;NL35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5314U01;S_MA;U;;BS_IC
15112104;;;NL40;;;;;;;;BSD121200;Trade debtors intercompany;;;;1040U01;S_MA;U;;BS_IC
15112104;;;NL41;;;;;;;;BSD121200;Trade debtors intercompany;;;;1050U01;S_MA;U;;BS_IC
15112104;;;NL42;;;;;;;;BSD121200;Trade debtors intercompany;;;;4422U01;S_MA;U;;BS_IC
15112104;;;NL43;;;;;;;;BSD121200;Trade debtors intercompany;;;;S006U01;S_MA;U;;BS_IC
15112104;;;NL44;;;;;;;;BSD121200;Trade debtors intercompany;;;;S001U02;S_MA;U;;BS_IC
15112104;;;NO35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5325U01;S_MA;U;;BS_IC
15112104;;;NZ35;;;;;;;;BSD121200;Trade debtors intercompany;;;;2166U01;S_MA;U;;BS_IC
15112104;;;PH35;;;;;;;;BSD121200;Trade debtors intercompany;;;;5334U01;S_MA;U;;BS_IC
